ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,same_as_distrito,BARRIO-INSTALACION,same_as_barrio,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA
11742230,Antología Corte Faraón,Gratuito,1,0,,,2022-10-14T00:00:00Z,2022-10-14T23:59:00Z,19:00,"La Agrupación Lírica Matritense, fundada en 1979 con el objetivo de promover y difundir la zarzuela, presentaesta obra desternillante con buena música y mejor humor. Entre sus números, destaca el magnífico 'Ay babilonio?'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c06c401f8ed52810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Miguel Hernández (Latina),1,CALLE,SERRADILLA,13,Latina,https://wikidata.org/entity/Q794954,Las Águilas,https://wikidata.org/entity/Q5971372,28044,433622,4470101,40.378853797128336,-3.7819616113032115,/contenido/actividades/Musica/Zarzuela,
11772299,"Antígona 3 x 3,5",8 euros,0,1,"L,M,X,J,V,S,D",,2022-11-04T00:00:00Z,2022-11-06T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdd9fec79ff33810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/TeatroPerformance,
11787611,Anís Guateque,Gratuito,1,0,,,2022-10-12T00:00:00Z,2022-10-12T23:59:00Z,19:30,Asociación integrando.  Cumbia castiza.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=604428370c283810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aaf38317117e210VgnVCM1000000b205a0aRCRD,Jardín del Bulevar de Peña Gorbea,2,CALLE,PEÑA GORBEA,17,Puente de Vallecas,https://wikidata.org/entity/Q2003054,San Diego,https://wikidata.org/entity/Q11946851,28053,443393,4471901,40.3957812018463,-3.6670346724676173,/contenido/actividades/ActividadesCalleArteUrbano,
11780613,Aprende a bailar Marinera,Gratuito,1,1,S,,2022-10-29T00:00:00Z,2023-07-01T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e6bba8910a53810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado (San Blas - Canillejas),1,CALLE,SAN ROMÁN DEL VALLE,8,San Blas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,447255,4474591,40.42027705095574,-3.621741078700336,/contenido/actividades/DanzaBaile,
11785297,Aprende a regular tu ansiedad,Gratuito,1,1,L,,2022-10-10T00:00:00Z,2022-11-28T23:59:00Z,17:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=084a9d6658973810VgnVCM2000001f4a900aRCRD,El universo de mis emociones,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d29499871db67710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD,Espacio de Igualdad María Zambrano. Chamberí,1,CALLE,ANDRES MELLADO,44,Chamberí,https://wikidata.org/entity/Q1763370,Gaztambide,https://wikidata.org/entity/Q10288587,28015,439412,4476170,40.433958260960964,-3.7143358486689415,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11772317,Aprende animación 'stop motion' con materiales reciclados,5 euros,0,0,,,2022-10-09T00:00:00Z,2022-10-09T23:59:00Z,17:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b59afec79ff33810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/CursosTalleres,/usuario/Niños
11772341,Aprende qué es y cómo se maneja un robot,5 euros,0,1,D,23/10/2022;30/10/2022;13/11/2022;27/11/2022;11/12/2022;,2022-10-16T00:00:00Z,2022-12-18T23:59:00Z,17:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=859bfec79ff33810VgnVCM1000001d4a900aRCRD,Aprende qué es y cómo se maneja un robot,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c9bfec79ff33810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/CursosTalleres,
11779164,Aprende vocabulario con juegos.,Gratuito,1,0,,,2022-10-06T00:00:00Z,2022-10-06T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c26fb545ff553810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Hierro (San Blas-Canillejas),"1,6",CALLE,MARIA SEVILLA DIAGO,15,San Blas,https://wikidata.org/entity/Q2001937,Rosas,https://wikidata.org/entity/Q18880469,28022,448214,4476029,40.433291625973624,-3.6105662311927453,/contenido/actividades/CursosTalleres,"/usuario/Niños,/usuario/Familias"
11800793,Aprender a escuchar la música,Gratuito,1,0,,,2022-10-06T00:00:00Z,2022-10-06T23:59:00Z,18:30,La música desde sus orígenes hasta la polifonía. La voz. El coro. La polifonía hoy: 'Música de barbería' y los musicales de Broadway. PONENTE: Manuel Pacheco | GRUPO ARTÍSTICO: Broadway Sound Choir (musicales) y Aftershave Quartet (barbershop). Edad recomendada: todos los públicos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9b7f56efad83810VgnVCM2000001f4a900aRCRD,Actividades Centro Cultural José de Espronceda,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural José de Espronceda (Tetuán),1,CALLE,ALMANSA,9,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,28039,440258,4477792,40.44863106357685,-3.7045265016586013,/contenido/actividades/TeatroPerformance,
11800798,Aprender a escuchar la música,Gratuito,1,0,,,2022-10-13T00:00:00Z,2022-10-13T23:59:00Z,18:30,"Los instrumentos. La orquesta y su evolución. Música de cámara. La historia de las formas musicales (Misas, villancicos, Sonatas, Serenatas, Oratorios, Conciertos, Fantasías, Caprichos, Lied, Estudios). PONENTE: Gustavo Sánchez | GRUPO ARTÍSTICO: Camerata Antonio Soler. Edad recomendada: todos los públicos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2418e5072fd83810VgnVCM2000001f4a900aRCRD,Actividades Centro Cultural José de Espronceda,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural José de Espronceda (Tetuán),1,CALLE,ALMANSA,9,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,28039,440258,4477792,40.44863106357685,-3.7045265016586013,/contenido/actividades/TeatroPerformance,
11800808,"Aprender a escuchar la música' El Renacimiento (Palestrina, Tomás Luis de Victoria, Monteverdi).",Gratuito,1,0,,,2022-10-20T00:00:00Z,2022-10-20T23:59:00Z,18:30,PONENTE: José María Álvarez | GRUPO ARTÍSTICO: Coro de la Sociedad Coral de Madrid. Edad recomendada: todos los públicos.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8219e5072fd83810VgnVCM2000001f4a900aRCRD,Actividades Centro Cultural José de Espronceda,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural José de Espronceda (Tetuán),1,CALLE,ALMANSA,9,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,28039,440258,4477792,40.44863106357685,-3.7045265016586013,/contenido/actividades/TeatroPerformance,
11772332,Aprendiendo a soplar y moldear vidrio. Nivel principiante,12 euros,0,1,"L,M,X,J,V,S,D",,2022-10-01T00:00:00Z,2022-10-02T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=243bfec79ff33810VgnVCM1000001d4a900aRCRD,Aprendiendo a soplar y moldear vidrio. Nivel principiante,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=373bfec79ff33810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/CursosTalleres,
11591790,Ari Tavares - Villa de Vallecas,Gratuito,1,0,,,2022-10-22T00:00:00Z,2022-10-22T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e445847c2f4ce710VgnVCM1000001d4a900aRCRD,Ari Tavares,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b845847c2f4ce710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bd738d60b41c010VgnVCM2000000c205a0aRCRD,Centro Juvenil El Sitio de mi Recreo (Villa de Vallecas),1,CALLE,REAL DE ARGANDA,39,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Santa Eugenia,https://wikidata.org/entity/Q390463,28031,447634,4470066,40.37953682427198,-3.616901585603186,/contenido/actividades/1ciudad21distritos,
11777526,Ariaferma,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-10-01T00:00:00Z,2022-10-01T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3149487f45353810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),1,CALLE,BOLTA&amp;Ntilde;A,27,San Blas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,448023,4477305,40.44477474902185,-3.6129105844633775,/contenido/actividades/CineActividadesAudiovisuales,
11772293,Arquitecturas fantásticas,5 euros,0,1,S,29/10/2022;5/11/2022;19/11/2022;26/11/2022;3/12/2022;10/12/2022;,2022-10-22T00:00:00Z,2022-12-17T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f99fec79ff33810VgnVCM1000001d4a900aRCRD,Arquitecturas fantásticas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3a9fec79ff33810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/CursosTalleres,
11782084,ARRIBA HABANA,Gratuito,1,0,,,2022-10-30T00:00:00Z,2022-10-30T23:59:00Z,18:50,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a2b3ad6baf53810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Tetuán,1,CALLE,BRAVO MURILLO,251,Tetuán,https://wikidata.org/entity/Q1773540,Berruguete,https://wikidata.org/entity/Q11909208,28020,440628,4478947,40.45907130615822,-3.700271645324868,/contenido/actividades/1ciudad21distritos,
11768262,ARTE MADRID «LOS ARTISTAS Y SU PALABRA»,Gratuito,1,0,,,2023-01-01T00:00:00Z,2023-05-30T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f0dafbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11754416,"Arte robado, arte expoliado: La Guerra de la Independencia",Gratuito,1,0,,,2022-10-11T00:00:00Z,2022-10-11T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aea654414d9e2810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Zazuar (Villa de Vallecas),1,CALLE,ZAZUAR,4,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Santa Eugenia,https://wikidata.org/entity/Q390463,28031,448550,4470424,40.38281899948726,-3.606140062044455,/contenido/actividades/ConferenciasColoquios,
11768397,Artes jugatorias,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-10-29T00:00:00Z,2022-10-29T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb31afbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,,/usuario/Familias
11613474,Artetuán: Tinta china,Gratuito,1,0,,,2022-10-05T00:00:00Z,2022-10-05T23:59:00Z,19:30,Aprende cómo crear tu propia tinta china con la receta que te tenemos preparada y haz arte con ella. Elaboraremos nuestra propia tinta para después utilizarla y pintar lienzos con ella. ¡Te esperamos!   Fecha y hora de celebración: Miércoles 5 de Octubre de 2022 de 19.30 a 20.30h  Periodo de inscripción: Hasta completar plazas. Inscripciones en www.bit.ly/inscripcioncj   Plazas: ?10.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=95891c1bf0e3f710VgnVCM1000001d4a900aRCRD,Actividades en el centro juvenil 'Tetuán Punto Joven'. Octubre 2022,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51b6a4ec61dec310VgnVCM1000000b205a0aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f9e41aee5a2a110VgnVCM1000000b205a0aRCRD,Centro Juvenil Tetuán Punto Joven,0,CALLE,DULCINEA,4,Tetuán,https://wikidata.org/entity/Q1773540,Cuatro Caminos,https://wikidata.org/entity/Q5824684,28020,440651,4477630,40.447199849232135,-3.6998771920981004,,/usuario/Jovenes
11789039,Artilogios con Oswaldo Pai Dirigido por Blanca Resano,Gratuito,1,0,,,2022-10-29T00:00:00Z,2022-10-29T23:59:00Z,18:00,"Artilugios para un elogio poético. Si hablamos de poesía, rima, de juegos de palabras, sabemos de qué estamos hablando. Pero, ¿y si hablamos de Artilogios?    A PARTIR DE 8 AÑOS",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a4080b247483810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),"1,5,6",CALLE,HERMANOS GARCIA NOBLEJAS,14,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Pueblo Nuevo,https://wikidata.org/entity/Q71753,28037,445948,4476395,40.43644651057092,-3.6372924261150033,/contenido/actividades/CuentacuentosTiteresMarionetas,"/usuario/Niños,/usuario/Familias"
11787168,Asignatura pendiente (1977),Gratuito,1,0,,,2022-10-27T00:00:00Z,2022-10-27T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbe828370c283810VgnVCM2000001f4a900aRCRD,Cine en el Centro Cultural Dotacional Integrado de Arganzuela (octubre),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e5828370c283810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9ea79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Cultural Dotacional Integrado Arganzuela,1,CALLE,CANARIAS,17,Arganzuela,https://wikidata.org/entity/Q2000929,Palos de la Frontera,https://wikidata.org/entity/Q521009,28045,440979,4472617,40.40207279862862,-3.6955325387824014,/contenido/actividades/CineActividadesAudiovisuales,
11787951,Aula abierta de informática: coworking,Gratuito,1,1,J,,2022-10-06T00:00:00Z,2022-10-27T23:59:00Z,10:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c28787541383810VgnVCM1000001d4a900aRCRD,Aula abierta de informática: coworking,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=960a8345e3dca710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=229425eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Ana Orantes. Barajas,1,CALLE,PLAYA DE SAN JUAN,6,Barajas,https://wikidata.org/entity/Q807230,Timón,https://wikidata.org/entity/Q10382570,28042,449784,4480499,40.473659104975354,-3.592395079190456,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11787977,Aula digital,Gratuito,1,1,M,,2022-10-04T00:00:00Z,2022-10-11T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8529787541383810VgnVCM1000001d4a900aRCRD,"Aula digital: mujer emancipada, mujer empoderada",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c783ee05ca219710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=229425eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Ana Orantes. Barajas,1,CALLE,PLAYA DE SAN JUAN,6,Barajas,https://wikidata.org/entity/Q807230,Timón,https://wikidata.org/entity/Q10382570,28042,449784,4480499,40.473659104975354,-3.592395079190456,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11693853,Aulas,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-09-07T00:00:00Z,2023-06-30T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f3ed11e4daf0810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,"1,6",CALLE,PRINCIPE,25,Centro,https://wikidata.org/entity/Q1763376,Cortes,https://wikidata.org/entity/Q2535637,28012,440597,4474036,40.41482868269558,-3.7001663599562105,/contenido/actividades/TeatroPerformance,
11800355,Autoestima corporal. Quiero quererme,Gratuito,1,0,,,2022-10-26T00:00:00Z,2022-10-26T23:59:00Z,16:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=60857f2473d83810VgnVCM2000001f4a900aRCRD,Autoestima corporal. Quiero quererme,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cdbae907c347710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67132bfd4f975710VgnVCM1000001d4a900aRCRD,Espacio de Igualdad María Moliner. Villa de Vallecas,1,CALLE,HONRUBIA,4,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,28031,446579,4469157,40.37128211425518,-3.6292460351699867,/contenido/actividades/CursosTalleres,/usuario/Mujeres
